subject,question_id,question,A,B,C,D,E,F,G,H,I,J,true_answer,pred,is_correct,answer_method,cot_pred,cot_input_length,cot_gen_length,cot_output,answer_latency_ms,extraction_method_used,ground_truth_normalized,extracted_normalized
SPLIT_0_OF_1,132,A desert environment is,"dry, grass covered, and humid","lush, green, and tropical","arid, parched, and sun-baked","dry, damp, and lush",,,,,,,C,C,True,generate,C,126,16,"The correct answer is C. arid, parched, and sun-baked",171.4397600153461,,,
SPLIT_0_OF_1,133,Seasons are caused by what rotating on its axis?,Our Planet,The Atmosphere,The Equator,The Sun,,,,,,,A,A,True,generate,A,113,5,A. Our Planet,74.89572605118155,,,
SPLIT_0_OF_1,134,Which is best an letting electricity pass through?,tile flooring,human flesh,hockey stick,a steak knife,,,,,,,D,A,False,generate,A,110,9,The correct answer is A. tile flooring,112.42067796410993,,,
SPLIT_0_OF_1,135,Asteroids crashing on planets can leave behind,"large, bowl-shaped cavities in the ground",aliens and foreign foods,small dents in the planet's core,lakes filled with salty water,,,,,,,A,A,True,generate,A,128,2,A,48.008068988565356,,,
SPLIT_0_OF_1,136,What is the formula of the substance which best helps plants grow,NH4,C4H4,CO2,H2O,,,,,,,D,A,False,generate,A,116,9,The correct answer is A. NH4,109.16769603500143,,,
SPLIT_0_OF_1,137,You can experience a change of pressure when,Yelling really loud,Soaring the skies,Going walking,riding a bike,,,,,,,B,A,False,generate,A,114,7,A. Yelling really loud,92.04018797026947,,,
SPLIT_0_OF_1,138,A small creek absorbing heat energy can result in,the creek water getting colder,a parched creek bed,tributaries branching off from the creek,a runoff of extra water,,,,,,,B,A,False,generate,A,125,12,The correct answer is A. the creek water getting colder,135.73416700819507,,,
SPLIT_0_OF_1,139,Summertime  happens during June in all but which location?,Australia,in Canada,United States,Europe,,,,,,,A,A,True,generate,A,111,2,A,47.451011021621525,,,
SPLIT_0_OF_1,140,It takes more water to fill a bathtub than a,lake,pool,stomach,holding tank,,,,,,,C,A,False,generate,A,108,4,A. lake,64.61506901541725,,,
SPLIT_0_OF_1,141,The eighth month of the year is winter in,Brazil,Indiana,London,Canada,,,,,,,A,D,False,generate,D,106,8,The correct answer is D. Canada,100.08512099739164,,,
SPLIT_0_OF_1,142,birds use their peckers to catch,dogs,a tan,a ball,bees,,,,,,,D,D,True,generate,D,107,4,D. bees,64.82199899619445,,,
SPLIT_0_OF_1,143,transplanting seedling oaks has a positive impact on,fuel costs,the economy,housing value,the environment,,,,,,,D,D,True,generate,D,113,5,D. the environment,73.74142500339076,,,
SPLIT_0_OF_1,144,What is an example of hunting?,humans throwing a spear through an animal,humans chewing on boiled animal muscles,humans gathering animals in a gate,humans plucking fruit from a tree,,,,,,,A,A,True,generate,A,125,14,The correct answer is A. humans throwing a spear through an animal,152.5687420507893,,,
SPLIT_0_OF_1,145,Which of these has shape that changes depending on the container which it resides within?,paper,wood,stone,orange juice,,,,,,,D,D,True,generate,D,113,9,The correct answer is D. orange juice,109.58266700617969,,,
SPLIT_0_OF_1,146,What would be the flavor if you ate the item that fell and is thought to have hit Sir Issac Newton's head,Sweet,Salty,bitter,sour,,,,,,,A,A,True,generate,A,122,8,The correct answer is A. Sweet,100.06624297238886,,,
SPLIT_0_OF_1,147,Earth's four layers are comprised mainly of,stone,bacteria,water,air,,,,,,,A,A,True,generate,A,105,2,A,47.12328495224938,,,
SPLIT_0_OF_1,148,"if coffee sits in the fridge and loses its liquid form, what is that point known as?",the freezing point,the prime point,the boiling point,the melting point,,,,,,,A,A,True,generate,A,123,6,A. the freezing point,84.70279100583866,,,
SPLIT_0_OF_1,149,Mammals give birth to live,children,birds,fish,insects,,,,,,,A,A,True,generate,A,104,8,The correct answer is A. children,100.78226297628134,,,
SPLIT_0_OF_1,150,"If a battery in an electromagnet is active, then what will happen to a nail in that electromagnet?",it loses its magnetization,it loses its charge,it may become magnetized,it gains a charge,,,,,,,C,A,False,generate,A,132,12,The correct answer is A. it loses its magnetization,135.8596759964712,,,
SPLIT_0_OF_1,151,Which of these is a factor in the shape of a fern's seed?,luck,humans,gold,inheritance,,,,,,,D,A,False,generate,A,111,8,The correct answer is A. luck,99.94979301700369,,,
SPLIT_0_OF_1,152,Which is recyclable?,An Elephant,A school notebook,A boat,A lake,,,,,,,B,B,True,generate,B,106,10,The correct answer is B. A school notebook,117.61750798905268,,,
SPLIT_0_OF_1,153,"if the population in a habitat is on a steady decline, what condition is the habitat?",it is a place to emigrate from,it is an ideal habitat,it is an unsustainable habitat,it is a thriving abode,,,,,,,C,C,True,generate,C,134,8,C. it is an unsustainable habitat,102.92589699383825,,,
SPLIT_0_OF_1,154,A teacher wants to show how to combine two substances together. The two things that he can use in order to mix them completely are,water and soda,water and oil,sand and rocks,salt and bark,,,,,,,A,B,False,generate,B,131,10,The correct answer is B. water and oil,119.14901400450617,,,
SPLIT_0_OF_1,155,Medicine is used to cure but can cause people to have allergic reactions such as,spider bites,vomiting,placebo effect,dance fever,,,,,,,B,A,False,generate,A,116,5,A. spider bites,74.19302500784397,,,
SPLIT_0_OF_1,156,Lightning may lead to,damage to local foliage,rainbows across the sky,growth of local flora,firefighters getting the night off,,,,,,,A,A,True,generate,A,116,11,The correct answer is A. damage to local foliage,127.15439102612436,,,
SPLIT_0_OF_1,157,When would a nocturnal predator most likely hunt?,5 p.m.,12 p.m.,3 a.m.,10 a.m.,,,,,,,C,A,False,generate,A,120,12,The correct answer is A. 5 p.m.,136.05469797039405,,,
SPLIT_0_OF_1,158,Where water be located in its gas form?,inside a disc golf driver,inside of a brass pipe,a mile up in the sky,inside a leather baseball,,,,,,,C,C,True,generate,C,121,13,The correct answer is C. a mile up in the sky,144.964353996329,,,
SPLIT_0_OF_1,159,Green parts of a life form absorb,carbon dioxide,light,oxygen,water,,,,,,,B,D,False,generate,D,105,4,D. water,65.29530900297686,,,
SPLIT_0_OF_1,160,If a new species of predator joins a community,the new species will become herbivores,prey will experience an increase in population,prey will experience a drop in population,the old species will die out,,,,,,,C,B,False,generate,B,130,14,The correct answer is B. prey will experience an increase in population,154.48787104105577,,,
SPLIT_0_OF_1,161,Why would a perennial plant with an elongated stem a frequently used for lumber fall to the ground?,It's dead,For water,For food,For sun,,,,,,,A,A,True,generate,A,121,6,A. It's dead,83.20157503476366,,,
SPLIT_0_OF_1,162,I'm an animal with a white fur and a large fluffy tail that lives in arctic regions; what am I?,weasel,snow fox,wolf,polar bear,,,,,,,B,B,True,generate,B,123,5,B. snow fox,73.91204597661272,,,
SPLIT_0_OF_1,163,Dairy is a source of,a vitamin that prevents blood loss,a vitamin that treats amino acid deficiency,a group of fat-soluble secosteroids,a vitamin that helps treat liver problems,,,,,,,C,A,False,generate,A,129,13,The correct answer is A. a vitamin that prevents blood loss,145.8982839831151,,,
SPLIT_0_OF_1,164,"Atomic 26 is drawn to a device, it could be",magnetized,Na,compass,K,,,,,,,A,A,True,generate,A,111,5,A. magnetized,73.8691909937188,,,
SPLIT_0_OF_1,165,why do tadpoles change into frogs?,tadpoles change to different animals,tadpoles are really just fish,they are young frogs still growing,none of these,,,,,,,C,C,True,generate,C,124,13,The correct answer is C. they are young frogs still growing,144.76891100639477,,,
SPLIT_0_OF_1,166,What do cows eat?,Chickpeas,Chocolate,Steak,Poultry,,,,,,,A,D,False,generate,D,104,9,The correct answer is D. Poultry,109.87560095964,,,
SPLIT_0_OF_1,167,Which object conducts electricity?,Window,Rubik's Cube,Ship Anchor,Boulder,,,,,,,C,A,False,generate,A,105,8,The correct answer is A. Window,101.8369979574345,,,
SPLIT_0_OF_1,168,Glucose travels,from roots to leaves of a daffodil,from a rose's leaves to the atmosphere,from a daisy's leaves into it's underground support system,from the sun to a sunflower's buds,,,,,,,C,A,False,generate,A,135,16,The correct answer is A. from roots to leaves of a daffodil,172.01816197484732,,,
SPLIT_0_OF_1,169,Evaporation,only happens in the summer,is like nature's disappearing water trick,is caused by snow,involves the disappearance of sunlight,,,,,,,B,B,True,generate,B,116,14,The correct answer is B. is like nature's disappearing water trick,155.84848204161972,,,
SPLIT_0_OF_1,170,"In order for crops to grow food safely, pesticides are used on them. When it floods, this causes t he what to be poisonous?",air,Corn,Runoff,farmers,,,,,,,C,A,False,generate,A,125,4,A. air,66.23450695769861,,,
SPLIT_0_OF_1,171,The boy was able to warm the fireplace without a lighter thanks to what?,friction,metal,wishing,magic,,,,,,,A,B,False,generate,B,111,8,The correct answer is B. metal,100.51555396057665,,,
SPLIT_0_OF_1,172,Where would a duck like to live?,the Sahara,Antarctica,the Appalachian mountains,Death Valley,,,,,,,C,A,False,generate,A,108,9,The correct answer is A. the Sahara,112.40102601004764,,,
SPLIT_0_OF_1,173,What do tuna eat?,Atlantic menhaden,Swedish fish,gummy fish,laminariales,,,,,,,A,A,True,generate,A,109,11,The correct answer is A. Atlantic menhaden,130.63172699185088,,,
SPLIT_0_OF_1,174,"A woman notices that she is depressed every autumn, and wonders why. A friend suggests to her that perhaps certain changes that take place as seasons move from warm to cold may be having an effect on her. When pressed for an example of these changes, the friend cites",flowers blooming,grass turning brown,trees growing,blossoms blooming,,,,,,,B,D,False,generate,D,158,7,D. blossoms blooming,96.34840401122347,,,
SPLIT_0_OF_1,175,is it normal for an adult animal to lay eggs?,it has never happened,yes it is standard,it is abnormal and weird,all of these,,,,,,,B,D,False,generate,D,119,6,D. all of these,83.81466701393947,,,
SPLIT_0_OF_1,176,If your dog is overweight,add more fat to their diet,cut back their caloric intake,let them sleep more,increase their caloric intake,,,,,,,B,A,False,generate,A,119,13,The correct answer is A. add more fat to their diet,148.45713699469343,,,
SPLIT_0_OF_1,177,Eyes allow humans,to detect when a traffic light changes,detect sour flavors in candy,hear music at concerts,detect acrid odors in the air,,,,,,,A,A,True,generate,A,121,2,A,48.259622999466956,,,
SPLIT_0_OF_1,178,Organisms covered by layers of sediment,become fossils over night,may end up reanimated over time,develop characteristics for survival,may end up fueling a car,,,,,,,D,A,False,generate,A,122,6,The correct answer is A,84.60364199709147,,,
SPLIT_0_OF_1,179,The winter solstice is on December 21st in the,counties,north of equator,states,southern hemisphere,,,,,,,B,A,False,generate,A,114,2,A,48.956492042634636,,,
SPLIT_0_OF_1,180,A lake environment is a good setup for what to happen to organic remains?,bleaching,burning,fossilization,drying,,,,,,,C,C,True,generate,C,113,5,C. fossilization,74.38057300169021,,,
SPLIT_0_OF_1,181,were there fossil fuels in the ground when humans evolved?,this was only created by humans,humans predate fossil fuel formation,significant supplies accumulated prior,none of these,,,,,,,C,D,False,generate,D,122,6,D. none of these,83.20509799523279,,,
SPLIT_0_OF_1,182,"The Grand Canyon is massive, with large, high peaks and very deep lows, which was formed when",some water is around it,water rained on it,natural waters weathered it,a pool was opened,,,,,,,C,A,False,generate,A,132,2,A,48.309835023246706,,,
SPLIT_0_OF_1,183,What type of useful product can be made from the moving winds?,wood,bananas,electricity,metal,,,,,,,C,C,True,generate,C,109,8,The correct answer is C. electricity,100.34003196051344,,,
SPLIT_0_OF_1,184,The sides of the canyon are,metal,water,rivers,stone,,,,,,,D,D,True,generate,D,103,4,D. stone,67.62409198563546,,,
SPLIT_0_OF_1,185,which of these people would have the worst air quality at their residence?,a man who lives next to a landfill,a man who lives in a city with the best air quality,none of these,a man who lives in a great suburb,,,,,,,A,A,True,generate,A,137,7,The correct answer is A.,92.96091500436887,,,
SPLIT_0_OF_1,186,What is a stopwatch used for?,to rewind 5 minutes,to tell what will happen 5 minutes from now,to voice the time,to measure minutes and hours,,,,,,,D,D,True,generate,D,123,8,D. to measure minutes and hours,100.39654903812334,,,
SPLIT_0_OF_1,187,As a drought worsens the level at an aquifer will,stay the same,fluctuate wildly,decrease,increase,,,,,,,C,D,False,generate,D,113,4,D. increase,65.55703800404444,,,
SPLIT_0_OF_1,188,Wind frequently helps transport from one place to another,marble statues,molten magma,subterranean termites,exposed topsoil,,,,,,,D,D,True,generate,D,116,11,The correct answer is D. exposed topsoil,127.20727600390092,,,
SPLIT_0_OF_1,189,When a kid slams on the brakes on their bike what is caused?,bike helmet,avoiding accidents,friction,gearing,,,,,,,C,A,False,generate,A,113,9,The correct answer is A. bike helmet,110.17646902473643,,,
SPLIT_0_OF_1,190,Sources of spices have,crystals,feathers,cell walls,craters,,,,,,,C,A,False,generate,A,103,4,A. crystals,68.01507499767467,,,
SPLIT_0_OF_1,191,Conservation,leads to longer drought of resources,leads to longer availability of resources,leads to more consumption,leads to short supply of resources,,,,,,,B,B,True,generate,B,117,13,The correct answer is B. leads to longer availability of resources,146.57865196932107,,,
SPLIT_0_OF_1,192,A tree is not the habitat of a,squirrel,woodpecker,monkey,lion,,,,,,,D,A,False,generate,A,107,6,The correct answer is A,85.81344201229513,,,
SPLIT_0_OF_1,193,Erosion could lead to,a change in the direction of a stream,a change in ocean temperatures,an increase in rainy weather,an increase in plants and animals,,,,,,,A,A,True,generate,A,123,11,A. a change in the direction of a stream,131.49434002116323,,,
SPLIT_0_OF_1,194,A hemisphere experiences summer when,it's tilted towards Jupiter,it's angled towards the moon,it's angled towards the largest star in the solar system,it spins counter clockwise on Earth's axis,,,,,,,C,A,False,generate,A,128,12,The correct answer is A. it's tilted towards Jupiter,137.78433401603252,,,
SPLIT_0_OF_1,195,What date is the amount of daylight minimized,Jul 4th,Feb 29th,May 3rd,Sep 1st,,,,,,,B,A,False,generate,A,118,11,The correct answer is A. Jul 4th,128.86034901021048,,,
SPLIT_0_OF_1,196,Which term is involved with protection by skin?,Eucerin pH5 range,Sagittal plane,pyogenic vibrio,popliteus,,,,,,,A,A,True,generate,A,117,2,A,50.28174299513921,,,
SPLIT_0_OF_1,197,The reason Earth is so sturdy is because,It is made from rock,It eats three meals a day,It has a loving family,It is made from metal,,,,,,,A,A,True,generate,A,122,12,The correct answer is A. It is made from rock,137.26239802781492,,,
SPLIT_0_OF_1,198,A plant left in the dark,produces fruit,grows faster,fails to grow,gets greener,,,,,,,C,C,True,generate,C,109,10,The correct answer is C. fails to grow,122.13149497983977,,,
SPLIT_0_OF_1,199,"A boy wants to use his Walkman so that he can listen to some music. When he tries to turn it on, it us unable to, and the boy realizes that he will need",heat,metal,lithium-ion,plastic,,,,,,,C,A,False,generate,A,136,8,The correct answer is A. heat,102.5781300268136,,,
SPLIT_0_OF_1,200,Nuclear activity is the cause of what celestial occurrence?,axial planetary rotation,comets,planetary formation,the sun's rays,,,,,,,D,A,False,generate,A,114,6,The correct answer is A,83.62051099538803,,,
SPLIT_0_OF_1,201,Which source provides the safest water?,River,Sea,Ocean,Rain,,,,,,,D,A,False,generate,A,103,8,The correct answer is A. River,101.17985296528786,,,
SPLIT_0_OF_1,202,"A rabbit has a litter of bunnies! Most of the babies are white, just like the mother rabbit, but one baby has brown spots, like the father rabbit. The father rabbit",spread out some fur,has black on his ears,passed down inherited characteristics,is the same size as the mother,,,,,,,C,C,True,generate,C,151,7,C. passed down inherited characteristics,95.2532910159789,,,
SPLIT_0_OF_1,203,Photosynthesis means plants are unable to,convert sunlight to sand,provide food sources for others,be producers in an ecosystem,make their own food,,,,,,,A,D,False,generate,D,118,7,D. make their own food,92.98941196175292,,,
SPLIT_0_OF_1,204,"Through DNA, a rabbit will have long ears if",rabbits are born with ears,there was a lot of food,genetic contributors had long ears,parents were also rabbits,,,,,,,C,A,False,generate,A,123,12,The correct answer is A. rabbits are born with ears,137.07283098483458,,,
SPLIT_0_OF_1,205,"There are various creatures that live in forests, such as",giant fish,enormous crabs,whitetails,desert jackals,,,,,,,C,A,False,generate,A,114,9,The correct answer is A. giant fish,114.91311003919691,,,
SPLIT_0_OF_1,206,An octopus protects itself with,water splashing,running fast,long hands,pigment squirting,,,,,,,D,D,True,generate,D,109,6,D. pigment squirting,83.40129599673674,,,
SPLIT_0_OF_1,207,Resources decreasing in an environment,induces organisms to use more of their resources,causes an increase in use of resources,causes an uptick in birthrate,induces organisms to be more economical with resources,,,,,,,D,D,True,generate,D,128,11,D. induces organisms to be more economical with resources,129.30256995605305,,,
SPLIT_0_OF_1,208,The sidewalk next to a house having a crack in it and having vegetation growing from it is considered?,insects,weathering,lava,erosion,,,,,,,B,D,False,generate,D,117,4,D. erosion,66.88994501018897,,,
SPLIT_0_OF_1,209,"If you wanted to make a necklace, how long would you have to wait for the materials to appear inside the Earth?",millions of years,1 day,10 days,100 days,,,,,,,A,A,True,generate,A,131,2,A,51.014764001592994,,,
SPLIT_0_OF_1,210,Moon phases,change the moon into cheese,alter the way the moon's facade looks,change moon lakes into vapor,cause lunar eclipse every day,,,,,,,B,B,True,generate,B,118,15,The correct answer is B. alter the way the moon's facade looks,165.08651000913233,,,
SPLIT_0_OF_1,211,"If hot water were poured on an arm, what would happen to internal organs?",they would be scalded,organs would remain uneffected,they would begin to decay,they would experience pain,,,,,,,B,A,False,generate,A,129,6,The correct answer is A,84.74755799397826,,,
SPLIT_0_OF_1,212,Barnyard bovines,eat organic chicken,eat eggs,eat beef,eat alfalfa hay,,,,,,,D,D,True,generate,D,110,11,The correct answer is D. eat alfalfa hay,131.15884101716802,,,
SPLIT_0_OF_1,213,Desert environments features,tropical plants,tons of sun,massive rain totals,icy precipitation,,,,,,,B,A,False,generate,A,107,9,The correct answer is A. tropical plants,115.15195097308606,,,
SPLIT_0_OF_1,214,"a large cluster of humans, dogs, apple trees, atmosphere and more can be called",army of ants,a community,a toy store,a shopping mall,,,,,,,B,B,True,generate,B,121,9,The correct answer is B. a community,112.25107900099829,,,
SPLIT_0_OF_1,215,"A person is considering various organs, and is looking at which ones will be most muscular. A contender for most muscular is",the lungs,the kidney,the heart,the liver,,,,,,,C,A,False,generate,A,125,9,The correct answer is A. the lungs,109.75040297489613,,,
SPLIT_0_OF_1,216,Which pair don't reproduce the same way?,rabbit and hare,mule and hinny,cat and catfish,caterpillar and butterfly,,,,,,,C,B,False,generate,B,117,12,The correct answer is B. mule and hinny,136.97424298152328,,,
SPLIT_0_OF_1,217,Which of the following is warm blooded?,toad,snake,turtle,skunk,,,,,,,D,A,False,generate,A,107,9,The correct answer is A. toad,109.79020997183397,,,
SPLIT_0_OF_1,218,"A male bird spots a female of his species and begins a fancy dance, flashing his bright feathers around in the air, showing off. This male is attempting to procure",a manager,an agent,a meal,a reproductive companion,,,,,,,D,D,True,generate,D,135,6,D. a reproductive companion,84.65823996812105,,,
SPLIT_0_OF_1,219,Vast quantities of metal can be obtained from,a quarry,concerts,forests,salt,,,,,,,A,A,True,generate,A,107,2,A,50.445303961168975,,,
SPLIT_0_OF_1,220,Roasting a turkey requires adding what type of energy,Heat,Kinetic,Magnetic,Chemical,,,,,,,A,A,True,generate,A,108,4,A. Heat,67.47535802423954,,,
SPLIT_0_OF_1,221,Dry environments often,liberally use water for everything,allow plants to flourish,require people to move,institute rules about water usage,,,,,,,D,A,False,generate,A,115,13,The correct answer is A. liberally use water for everything,144.30572296259925,,,
SPLIT_0_OF_1,222,Phloem moves things around a plant similar to how,blood moves in a body,leaves move in the wind,water moves in a system,cars move on a street,,,,,,,A,A,True,generate,A,124,2,A,48.491920984815806,,,
SPLIT_0_OF_1,223,Where would a polar bear be most comfortable?,Arizona,Georgia,Florida,Nebraska,,,,,,,D,A,False,generate,A,105,8,The correct answer is A. Arizona,101.45350301172584,,,
SPLIT_0_OF_1,224,"When a plane is in the sky and is several miles away, the light seen is barely visible, but when it is drawing near",light is far away,light is more easily seen,light is more distant,light is further away,,,,,,,B,B,True,generate,B,136,8,B. light is more easily seen,106.38033202849329,,,
SPLIT_0_OF_1,225,Members of rock bands often perform with,flutes,sandals,earplugs,gloves,,,,,,,C,A,False,generate,A,107,6,The correct answer is A,83.83056498132646,,,
SPLIT_0_OF_1,226,Muscles move bones to produce movement like when,arms are resting,hair is growing,smiles are invisible,toes are wiggled,,,,,,,D,D,True,generate,D,116,8,D. toes are wiggled,101.63452697452158,,,
SPLIT_0_OF_1,227,How is electricity produced from the ocean?,decaying organic material from sealife,energy is accessed underwater from tides,drills to access oil supplies,chemical reactions produced from the salt in the water,,,,,,,B,D,False,generate,D,128,16,The correct answer is D. chemical reactions produced from the salt in the water,177.00827604858205,,,
SPLIT_0_OF_1,228,small reptile's diet consists mostly of,invertebrates,insects,mammals,fish,,,,,,,B,A,False,generate,A,107,2,A,48.51969104493037,,,
SPLIT_0_OF_1,229,The life work of a flower is to,provide nice scents,be successfully fertilized,grow very tall,look pretty,,,,,,,B,A,False,generate,A,114,2,A,48.265643999911845,,,
SPLIT_0_OF_1,230,Which of these would create the most sound if struck with a metal spoon?,the plastic water bottle,the backside of a person,the hair on a doll,the chassis of a car,,,,,,,D,A,False,generate,A,127,11,The correct answer is A. the plastic water bottle,128.18214698927477,,,
SPLIT_0_OF_1,231,During landslides there is often a lot of,air,mud,snow,wind,,,,,,,B,B,True,generate,B,107,8,The correct answer is B. mud,104.70024199457839,,,
SPLIT_0_OF_1,232,An example of a chemical reaction would be,A rusty fence,Sleeping,Drinking water,Rain,,,,,,,A,A,True,generate,A,108,10,The correct answer is A. A rusty fence,119.54211798729375,,,
SPLIT_0_OF_1,233,The size of an object and the ability to see it more easily have what kind of relationship?,equal,inverse,direct,reverse,,,,,,,C,D,False,generate,D,115,4,D. reverse,65.40125602623448,,,
SPLIT_0_OF_1,234,Tuna primarily eat,"parasites, soybeans and flaxseeds","sea turtles, sharks and coral reefs","spineless marine organisms, cartilaginous and gelatinous organisms","sea vegetables like kelp, Irish moss and Arame",,,,,,,C,A,False,generate,A,138,6,The correct answer is A,88.48540094913915,,,
SPLIT_0_OF_1,235,Evaporation of water can lead to,waterfalls,blizzards,earthquakes,hot springs,,,,,,,B,A,False,generate,A,108,2,A,48.20885305525735,,,
SPLIT_0_OF_1,236,What is an electrical energy conductor?,horseshoe,tire,cotton shirt,maple branch,,,,,,,A,A,True,generate,A,107,10,The correct answer is A. horseshoe,119.18486503418535,,,
SPLIT_0_OF_1,237,What kind of substance will cool when it touches a cold object?,warm,frozen,chilly,cold,,,,,,,A,D,False,generate,D,109,4,D. cold,65.87639200733975,,,
SPLIT_0_OF_1,238,Scraping an object,may cause the object to grow in size,may cause the object to fall,may cause pieces to flake off the object,may cause the object to snap in half,,,,,,,C,A,False,generate,A,129,7,The correct answer is A.,94.4491209811531,,,
SPLIT_0_OF_1,239,A pulley is used to lift a flag on a flagpole by,moving a rope sideways,putting something in the air,moving things with wheels,yanking string up a wheel,,,,,,,D,D,True,generate,D,126,9,D. yanking string up a wheel,110.7530560111627,,,
SPLIT_0_OF_1,240,Which animal lays eggs,emus,dogs,squirrels,giraffes,,,,,,,A,A,True,generate,A,105,9,The correct answer is A. emus,109.92673895088956,,,
SPLIT_0_OF_1,241,Dunes can be made out of the same thing as,clothes,food,forests,castles,,,,,,,D,A,False,generate,A,109,4,A. clothes,65.43198495637625,,,
SPLIT_0_OF_1,242,A learned behavior is exhibited when,squinting in bright light,inhaling and exhaling during sleep,blinking and gulping air,nailing up a picture frame,,,,,,,D,A,False,generate,A,123,13,The correct answer is A. squinting in bright light,145.6259120022878,,,
SPLIT_0_OF_1,243,Wax can be used similarly to,wood,rubber,water,metal,,,,,,,B,A,False,generate,A,104,8,The correct answer is A. wood,103.55739301303402,,,
SPLIT_0_OF_1,244,Bill planted rapeseed in his field one year and soybeans the next in order to,get bigger yields,make things boring,keep things random,get smaller yields,,,,,,,A,A,True,generate,A,123,6,A. get bigger yields,83.0765359569341,,,
SPLIT_0_OF_1,245,What is the primary reason my duck feather filled jacket works well against the snow,feathers slows heat transfer,the natural duck wax,a synthetic thick liner,small flexible solar panels,,,,,,,A,A,True,generate,A,124,2,A,48.37349499575794,,,
SPLIT_0_OF_1,246,Turbines churning seawater can be used to produce what?,a charge for appliances,large quantities of soup,large schools of fish,creating some sharp cheese,,,,,,,A,A,True,generate,A,122,11,The correct answer is A. a charge for appliances,130.3537450148724,,,
SPLIT_0_OF_1,247,What will increase when a substance absorbs solar energy?,weight,height,hotness,nutrition,,,,,,,C,C,True,generate,C,107,9,The correct answer is C. hotness,109.6944339806214,,,
SPLIT_0_OF_1,248,Which of these travels through the air?,planets,thoughts,automobile,music,,,,,,,D,A,False,generate,A,104,8,The correct answer is A. planets,100.56037903996184,,,
SPLIT_0_OF_1,249,"A company makes notebooks for college courses, so their main material is",chips,water,grass,trees,,,,,,,D,A,False,generate,A,110,4,A. chips,68.13299900386482,,,
SPLIT_0_OF_1,250,Rain is usually guaranteed when all are present but,cirrus clouds,cumulus clouds,hail stones,direct sunshine,,,,,,,D,A,False,generate,A,112,6,A. cirrus clouds,87.4068450066261,,,
SPLIT_0_OF_1,251,Sources of air pollution are,Walking,Landfills,Water,Chips,,,,,,,B,A,False,generate,A,103,8,The correct answer is A. Walking,104.55379297491163,,,
SPLIT_0_OF_1,252,What are iron nails made out of?,wood,plastic,metal,glass,,,,,,,C,C,True,generate,C,104,4,C. metal,66.4401090471074,,,
SPLIT_0_OF_1,253,Putting one kind of soda into the same cup as another kind of soda is doing what to the substances?,combining,drinking,Subtracting,throwing,,,,,,,A,A,True,generate,A,118,4,A. combining,65.75318402610719,,,
SPLIT_0_OF_1,254,A moth leaving it's cocoon is the final step in a,life cycle,transformation,recycling process,chemical reaction,,,,,,,B,A,False,generate,A,113,5,A. life cycle,77.5431469664909,,,
SPLIT_0_OF_1,255,Which of these combinations would be desired if someone wanted to make a cutting implement that lasts a long time?,ice and snow,sticks and stones,snow and water,iron and carbon,,,,,,,D,D,True,generate,D,125,6,D. iron and carbon,86.58486296189949,,,
SPLIT_0_OF_1,256,Which of the following is powered the same way an electric car is?,a bicycle,a motorcycle,a propane grill,a blender,,,,,,,D,A,False,generate,A,115,9,The correct answer is A. a bicycle,109.46179402526468,,,
SPLIT_0_OF_1,257,Aluminum is what?,reprocessable,plastic,liquid,absorbent,,,,,,,A,A,True,generate,A,103,5,A. reprocessable,74.82245395658538,,,
SPLIT_0_OF_1,258,To get warm frogs can,wear a Christmas sweater,Drink a hot chocolate,Go for a run,sit under a lamp,,,,,,,D,A,False,generate,A,114,11,The correct answer is A. wear a Christmas sweater,127.08340102108195,,,
SPLIT_0_OF_1,259,"if you put wine from a jug into a thin bottle, how come it conforms?",it exhibits absolute rigidity,it is a solid mass,all of these,it is a variable substance,,,,,,,D,C,False,generate,C,127,10,The correct answer is C. all of these,119.84884302364662,,,
SPLIT_0_OF_1,260,Earthworms create tunnels in,ice,dirt,water,concrete,,,,,,,B,B,True,generate,B,103,4,B. dirt,64.93557500652969,,,
SPLIT_0_OF_1,261,when worms return nutrients from dead organisms to the soil by eating them it is known as,regurgitation,decomposition,recycling,burial,,,,,,,B,B,True,generate,B,116,4,B. decomposition,65.10110199451447,,,
SPLIT_0_OF_1,262,The aluminum cans were much hotter than the,gold jewelry,wooden fence,brass doorknob,steel pole,,,,,,,B,A,False,generate,A,111,2,A,47.061564051546156,,,
SPLIT_0_OF_1,263,Which of the following is not an input in photosynthesis?,sunlight,oxygen,water,carbon dioxide,,,,,,,B,D,False,generate,D,109,9,The correct answer is D. carbon dioxide,111.06622405350208,,,
SPLIT_0_OF_1,264,which of these are you most likely to find in a desert?,a hammer head shark,a big tilapia fish,a prickly horned male lizard,none of these,,,,,,,C,C,True,generate,C,124,14,The correct answer is C. a prickly horned male lizard,155.36128100939095,,,
SPLIT_0_OF_1,265,"If your dog sits in an oxygen deficient chamber, what happens?",it will be fine,it will be happy,it will be comfortable,It will pass out,,,,,,,D,D,True,generate,D,121,7,D. It will pass out,91.7610939941369,,,
SPLIT_0_OF_1,266,Which of the following can be used to turn on an electrical device?,solar-rechargeable battery,a wedge,a magnet,pressure gauge,,,,,,,A,A,True,generate,A,117,12,The correct answer is A. solar-rechargeable battery,139.49949602829292,,,
